workout_id,date,workout_name,year,month,week,day_of_week,exercise_name,set_order,weight_kg,reps,rpe,volume_kg,estimated_1rm,notes
404,2022-07-07 10:15:26,Pull 1,2022,2022-07,2022-07-04/2022-07-10,Thursday,Seated Row (Machine),2,72.5,10,,725.0,96.66666666666666,
404,2022-07-07 10:15:26,Pull 1,2022,2022-07,2022-07-04/2022-07-10,Thursday,Seated Row (Machine),3,72.5,10,,725.0,96.66666666666666,
404,2022-07-07 10:15:26,Pull 1,2022,2022-07,2022-07-04/2022-07-10,Thursday,Shrug (Dumbbell),1,22.0,23,,506.0,38.86666666666667,
404,2022-07-07 10:15:26,Pull 1,2022,2022-07,2022-07-04/2022-07-10,Thursday,Shrug (Dumbbell),2,22.0,23,,506.0,38.86666666666667,
404,2022-07-07 10:15:26,Pull 1,2022,2022-07,2022-07-04/2022-07-10,Thursday,Shrug (Dumbbell),3,22.0,20,,440.0,36.666666666666664,
405,2022-07-08 15:21:31,Legs 1,2022,2022-07,2022-07-04/2022-07-10,Friday,Bulgarian Split Squat,1,14.0,12,,168.0,19.599999999999998,
405,2022-07-08 15:21:31,Legs 1,2022,2022-07,2022-07-04/2022-07-10,Friday,Bulgarian Split Squat,2,14.0,12,,168.0,19.599999999999998,
405,2022-07-08 15:21:31,Legs 1,2022,2022-07,2022-07-04/2022-07-10,Friday,Bulgarian Split Squat,3,14.0,12,,168.0,19.599999999999998,
405,2022-07-08 15:21:31,Legs 1,2022,2022-07,2022-07-04/2022-07-10,Friday,Leg Extension (Machine),1,80.0,16,,1280.0,122.66666666666666,
405,2022-07-08 15:21:31,Legs 1,2022,2022-07,2022-07-04/2022-07-10,Friday,Seated Calf Raise (Plate Loaded),1,30.0,20,,600.0,49.99999999999999,
405,2022-07-08 15:21:31,Legs 1,2022,2022-07,2022-07-04/2022-07-10,Friday,Seated Calf Raise (Plate Loaded),2,35.0,16,,560.0,53.666666666666664,
405,2022-07-08 15:21:31,Legs 1,2022,2022-07,2022-07-04/2022-07-10,Friday,Seated Calf Raise (Plate Loaded),3,30.0,18,,540.0,48.0,
405,2022-07-08 15:21:31,Legs 1,2022,2022-07,2022-07-04/2022-07-10,Friday,Seated Leg Curl (Machine),1,50.0,21,,1050.0,85.0,
405,2022-07-08 15:21:31,Legs 1,2022,2022-07,2022-07-04/2022-07-10,Friday,Seated Leg Curl (Machine),2,55.0,19,,1045.0,89.83333333333333,
405,2022-07-08 15:21:31,Legs 1,2022,2022-07,2022-07-04/2022-07-10,Friday,Seated Leg Curl (Machine),3,55.0,16,,880.0,84.33333333333333,
405,2022-07-08 15:21:31,Legs 1,2022,2022-07,2022-07-04/2022-07-10,Friday,Seated Leg Curl (Machine),4,55.0,15,,825.0,82.5,
405,2022-07-08 15:21:31,Legs 1,2022,2022-07,2022-07-04/2022-07-10,Friday,Seated Leg Press (Machine),1,80.0,12,,960.0,112.0,
405,2022-07-08 15:21:31,Legs 1,2022,2022-07,2022-07-04/2022-07-10,Friday,Seated Leg Press (Machine),2,80.0,10,,800.0,106.66666666666666,
405,2022-07-08 15:21:31,Legs 1,2022,2022-07,2022-07-04/2022-07-10,Friday,Seated Leg Press (Machine),3,72.5,18,,1305.0,116.0,
406,2022-07-10 14:08:42,Nachmittags-Workout,2022,2022-07,2022-07-04/2022-07-10,Sunday,Chest Dip,1,0.0,12,,0.0,0.0,
406,2022-07-10 14:08:42,Nachmittags-Workout,2022,2022-07,2022-07-04/2022-07-10,Sunday,Chest Dip,2,15.0,16,,240.0,23.0,
406,2022-07-10 14:08:42,Nachmittags-Workout,2022,2022-07,2022-07-04/2022-07-10,Sunday,Chest Dip,3,20.0,14,,280.0,29.333333333333336,
406,2022-07-10 14:08:42,Nachmittags-Workout,2022,2022-07,2022-07-04/2022-07-10,Sunday,Chest Dip,4,20.0,9,,180.0,26.0,
406,2022-07-10 14:08:42,Nachmittags-Workout,2022,2022-07,2022-07-04/2022-07-10,Sunday,Incline Bench Press (Dumbbell),1,20.0,12,,240.0,28.0,
406,2022-07-10 14:08:42,Nachmittags-Workout,2022,2022-07,2022-07-04/2022-07-10,Sunday,Incline Bench Press (Dumbbell),2,28.0,13,,364.0,40.13333333333333,
406,2022-07-10 14:08:42,Nachmittags-Workout,2022,2022-07,2022-07-04/2022-07-10,Sunday,Incline Bench Press (Dumbbell),3,36.0,13,,468.0,51.6,
