workout_id,date,workout_name,year,month,week,day_of_week,exercise_name,set_order,weight_kg,reps,volume_kg,estimated_1rm,notes
45,2016-01-08 17:50:44,Squat 1,2016,2016-01,2016-01-04/2016-01-10,Friday,Squat,3,102.0582,6,612.3492,122.46983999999999,
45,2016-01-08 17:50:44,Squat 1,2016,2016-01,2016-01-04/2016-01-10,Friday,Squat,4,124.7378,8,997.9024,158.0012133333333,
45,2016-01-08 17:50:44,Squat 1,2016,2016-01,2016-01-04/2016-01-10,Friday,Squat,5,142.88148,8,1143.05184,180.98320800000002,
45,2016-01-08 17:50:44,Squat 1,2016,2016-01,2016-01-04/2016-01-10,Friday,Squat,6,147.4174,8,1179.3392,186.72870666666665,
45,2016-01-08 17:50:44,Squat 1,2016,2016-01,2016-01-04/2016-01-10,Friday,Squat,7,149.68536,8,1197.48288,189.60145599999998,
45,2016-01-08 17:50:44,Squat 1,2016,2016-01,2016-01-04/2016-01-10,Friday,Squat (Barbell),1,83.91452,6,503.48712,100.697424,
45,2016-01-08 17:50:44,Squat 1,2016,2016-01,2016-01-04/2016-01-10,Friday,Squat (Barbell),2,83.91452,5,419.57259999999997,97.90027333333333,
45,2016-01-08 17:50:44,Squat 1,2016,2016-01,2016-01-04/2016-01-10,Friday,Squat (Barbell),3,102.0582,6,612.3492,122.46983999999999,
45,2016-01-08 17:50:44,Squat 1,2016,2016-01,2016-01-04/2016-01-10,Friday,Squat (Barbell),4,124.7378,8,997.9024,158.0012133333333,
45,2016-01-08 17:50:44,Squat 1,2016,2016-01,2016-01-04/2016-01-10,Friday,Squat (Barbell),5,142.88148,8,1143.05184,180.98320800000002,
45,2016-01-08 17:50:44,Squat 1,2016,2016-01,2016-01-04/2016-01-10,Friday,Squat (Barbell),6,147.4174,8,1179.3392,186.72870666666665,
45,2016-01-08 17:50:44,Squat 1,2016,2016-01,2016-01-04/2016-01-10,Friday,Squat (Barbell),7,149.68536,8,1197.48288,189.60145599999998,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Lateral Raise,1,27.215519999999998,10,272.1552,36.28735999999999,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Lateral Raise,2,27.215519999999998,10,272.1552,36.28735999999999,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Lateral Raise,3,9.07184,8,72.57472,11.490997333333333,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Lateral Raise (Dumbbells),1,27.215519999999998,10,272.1552,36.28735999999999,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Lateral Raise (Dumbbells),2,27.215519999999998,10,272.1552,36.28735999999999,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Lateral Raise (Dumbbells),3,9.07184,8,72.57472,11.490997333333333,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Military Press,1,70.30676,8,562.45408,89.05522933333333,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Military Press,2,70.30676,8,562.45408,89.05522933333333,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Military Press,3,83.91452,10,839.1451999999999,111.88602666666665,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Military Press,4,92.98636,8,743.89088,117.78272266666667,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Military Press,5,92.98636,8,743.89088,117.78272266666667,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Military Press,6,97.52228,8,780.17824,123.52822133333332,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Military Press,7,97.52228,8,780.17824,123.52822133333332,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Military Press,8,99.79024,8,798.32192,126.40097066666665,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Military Press,9,61.23492,8,489.87936,77.564232,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Shoulder  Press (Barbell),1,70.30676,8,562.45408,89.05522933333333,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Shoulder  Press (Barbell),2,70.30676,8,562.45408,89.05522933333333,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Shoulder  Press (Barbell),3,83.91452,10,839.1451999999999,111.88602666666665,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Shoulder  Press (Barbell),4,92.98636,8,743.89088,117.78272266666667,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Shoulder  Press (Barbell),5,92.98636,8,743.89088,117.78272266666667,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Shoulder  Press (Barbell),6,97.52228,8,780.17824,123.52822133333332,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Shoulder  Press (Barbell),7,97.52228,8,780.17824,123.52822133333332,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Shoulder  Press (Barbell),8,99.79024,8,798.32192,126.40097066666665,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Seated Shoulder  Press (Barbell),9,61.23492,8,489.87936,77.564232,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Weighted dips,1,0.0,8,0.0,0.0,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Weighted dips,1,0.0,8,0.0,0.0,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Weighted dips,2,0.0,8,0.0,0.0,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Weighted dips,2,0.0,8,0.0,0.0,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Weighted dips,3,20.41164,8,163.29312,25.854743999999997,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Weighted dips,3,20.41164,8,163.29312,25.854743999999997,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Weighted dips,4,20.41164,8,163.29312,25.854743999999997,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Weighted dips,4,20.41164,8,163.29312,25.854743999999997,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Weighted dips,5,40.82328,8,326.58624,51.70948799999999,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Weighted dips,5,40.82328,8,326.58624,51.70948799999999,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Weighted dips,6,40.82328,8,326.58624,51.70948799999999,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Weighted dips,6,40.82328,8,326.58624,51.70948799999999,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Weighted dips,7,40.82328,9,367.40952,53.070263999999995,
46,2016-01-10 08:03:39,Shoulder Day,2016,2016-01,2016-01-04/2016-01-10,Sunday,Weighted dips,7,40.82328,9,367.40952,53.070263999999995,
47,2016-01-12 19:52:07,Back,2016,2016-01,2016-01-11/2016-01-17,Tuesday,Chin Up,1,15.87572,11,174.63291999999998,21.696817333333332,
47,2016-01-12 19:52:07,Back,2016,2016-01,2016-01-11/2016-01-17,Tuesday,Chin Up,1,15.87572,11,174.63291999999998,21.696817333333332,
47,2016-01-12 19:52:07,Back,2016,2016-01,2016-01-11/2016-01-17,Tuesday,Chin Up,2,15.87572,9,142.88147999999998,20.638436,
47,2016-01-12 19:52:07,Back,2016,2016-01,2016-01-11/2016-01-17,Tuesday,Chin Up,2,15.87572,9,142.88147999999998,20.638436,
47,2016-01-12 19:52:07,Back,2016,2016-01,2016-01-11/2016-01-17,Tuesday,Chin Up,3,15.87572,9,142.88147999999998,20.638436,
47,2016-01-12 19:52:07,Back,2016,2016-01,2016-01-11/2016-01-17,Tuesday,Chin Up,3,15.87572,9,142.88147999999998,20.638436,
47,2016-01-12 19:52:07,Back,2016,2016-01,2016-01-11/2016-01-17,Tuesday,Chin Up,4,15.87572,10,158.75719999999998,21.167626666666663,
47,2016-01-12 19:52:07,Back,2016,2016-01,2016-01-11/2016-01-17,Tuesday,Chin Up,4,15.87572,10,158.75719999999998,21.167626666666663,
47,2016-01-12 19:52:07,Back,2016,2016-01,2016-01-11/2016-01-17,Tuesday,Hammer back row wide 45 angle,1,95.25431999999999,8,762.0345599999999,120.65547199999999,
47,2016-01-12 19:52:07,Back,2016,2016-01,2016-01-11/2016-01-17,Tuesday,Hammer back row wide 45 angle,1,95.25431999999999,8,762.0345599999999,120.65547199999999,
47,2016-01-12 19:52:07,Back,2016,2016-01,2016-01-11/2016-01-17,Tuesday,Hammer back row wide 45 angle,2,95.25431999999999,8,762.0345599999999,120.65547199999999,
47,2016-01-12 19:52:07,Back,2016,2016-01,2016-01-11/2016-01-17,Tuesday,Hammer back row wide 45 angle,2,95.25431999999999,8,762.0345599999999,120.65547199999999,
47,2016-01-12 19:52:07,Back,2016,2016-01,2016-01-11/2016-01-17,Tuesday,Hammer back row wide 45 angle,3,95.25431999999999,8,762.0345599999999,120.65547199999999,
47,2016-01-12 19:52:07,Back,2016,2016-01,2016-01-11/2016-01-17,Tuesday,Hammer back row wide 45 angle,3,95.25431999999999,8,762.0345599999999,120.65547199999999,
48,2016-01-13 21:01:52,Squat 1,2016,2016-01,2016-01-11/2016-01-17,Wednesday,Squat,1,102.0582,8,816.4656,129.27372,
48,2016-01-13 21:01:52,Squat 1,2016,2016-01,2016-01-11/2016-01-17,Wednesday,Squat,2,102.0582,8,816.4656,129.27372,
48,2016-01-13 21:01:52,Squat 1,2016,2016-01,2016-01-11/2016-01-17,Wednesday,Squat,3,124.7378,8,997.9024,158.0012133333333,
48,2016-01-13 21:01:52,Squat 1,2016,2016-01,2016-01-11/2016-01-17,Wednesday,Squat,4,124.7378,5,623.689,145.52743333333333,
48,2016-01-13 21:01:52,Squat 1,2016,2016-01,2016-01-11/2016-01-17,Wednesday,Squat,5,142.88148,8,1143.05184,180.98320800000002,
48,2016-01-13 21:01:52,Squat 1,2016,2016-01,2016-01-11/2016-01-17,Wednesday,Squat,6,142.88148,6,857.2888800000001,171.457776,
48,2016-01-13 21:01:52,Squat 1,2016,2016-01,2016-01-11/2016-01-17,Wednesday,Squat,7,142.88148,8,1143.05184,180.98320800000002,
48,2016-01-13 21:01:52,Squat 1,2016,2016-01,2016-01-11/2016-01-17,Wednesday,Squat (Barbell),1,102.0582,8,816.4656,129.27372,
48,2016-01-13 21:01:52,Squat 1,2016,2016-01,2016-01-11/2016-01-17,Wednesday,Squat (Barbell),2,102.0582,8,816.4656,129.27372,
48,2016-01-13 21:01:52,Squat 1,2016,2016-01,2016-01-11/2016-01-17,Wednesday,Squat (Barbell),3,124.7378,8,997.9024,158.0012133333333,
48,2016-01-13 21:01:52,Squat 1,2016,2016-01,2016-01-11/2016-01-17,Wednesday,Squat (Barbell),4,124.7378,5,623.689,145.52743333333333,
48,2016-01-13 21:01:52,Squat 1,2016,2016-01,2016-01-11/2016-01-17,Wednesday,Squat (Barbell),5,142.88148,8,1143.05184,180.98320800000002,
48,2016-01-13 21:01:52,Squat 1,2016,2016-01,2016-01-11/2016-01-17,Wednesday,Squat (Barbell),6,142.88148,6,857.2888800000001,171.457776,
48,2016-01-13 21:01:52,Squat 1,2016,2016-01,2016-01-11/2016-01-17,Wednesday,Squat (Barbell),7,142.88148,8,1143.05184,180.98320800000002,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Incline Bench Press,1,43.09124,8,344.72992,54.58223733333333,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Incline Bench Press,2,83.91452,6,503.48712,100.697424,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Incline Bench Press,3,83.91452,6,503.48712,100.697424,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Incline Bench Press,4,106.59412,9,959.34708,138.572356,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Incline Bench Press,5,108.86207999999999,8,870.8966399999999,137.891968,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Incline Bench Press,6,108.86207999999999,8,870.8966399999999,137.891968,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Incline Bench Press (Barbell),1,43.09124,8,344.72992,54.58223733333333,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Incline Bench Press (Barbell),2,83.91452,6,503.48712,100.697424,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Incline Bench Press (Barbell),3,83.91452,6,503.48712,100.697424,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Incline Bench Press (Barbell),4,106.59412,9,959.34708,138.572356,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Incline Bench Press (Barbell),5,108.86207999999999,8,870.8966399999999,137.891968,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Incline Bench Press (Barbell),6,108.86207999999999,8,870.8966399999999,137.891968,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Seated Military Press,1,74.84268,10,748.4268,99.79024,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Seated Military Press,2,74.84268,10,748.4268,99.79024,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Seated Military Press,3,74.84268,10,748.4268,99.79024,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Seated Shoulder  Press (Barbell),1,74.84268,10,748.4268,99.79024,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Seated Shoulder  Press (Barbell),2,74.84268,10,748.4268,99.79024,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Seated Shoulder  Press (Barbell),3,74.84268,10,748.4268,99.79024,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Weighted dips,1,0.0,11,0.0,0.0,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Weighted dips,1,0.0,11,0.0,0.0,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Weighted dips,2,0.0,11,0.0,0.0,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Weighted dips,2,0.0,11,0.0,0.0,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Weighted dips,3,0.0,10,0.0,0.0,
49,2016-01-15 20:06:48,Chest,2016,2016-01,2016-01-11/2016-01-17,Friday,Weighted dips,3,0.0,10,0.0,0.0,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Chin Up,1,0.0,8,0.0,0.0,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Chin Up,1,0.0,8,0.0,0.0,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Chin Up,2,0.0,8,0.0,0.0,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Chin Up,2,0.0,8,0.0,0.0,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Chin Up,3,0.0,8,0.0,0.0,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Chin Up,3,0.0,8,0.0,0.0,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Incline Bench Press,1,61.23492,5,306.1746,71.44074,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Incline Bench Press,2,92.98636,6,557.9181600000001,111.58363200000001,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Incline Bench Press,3,92.98636,6,557.9181600000001,111.58363200000001,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Incline Bench Press,4,102.0582,9,918.5237999999999,132.67566,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Incline Bench Press,5,106.59412,8,852.75296,135.01921866666666,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Incline Bench Press,6,106.59412,8,852.75296,135.01921866666666,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Incline Bench Press,7,106.59412,8,852.75296,135.01921866666666,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Incline Bench Press (Barbell),1,61.23492,5,306.1746,71.44074,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Incline Bench Press (Barbell),2,92.98636,6,557.9181600000001,111.58363200000001,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Incline Bench Press (Barbell),3,92.98636,6,557.9181600000001,111.58363200000001,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Incline Bench Press (Barbell),4,102.0582,9,918.5237999999999,132.67566,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Incline Bench Press (Barbell),5,106.59412,8,852.75296,135.01921866666666,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Incline Bench Press (Barbell),6,106.59412,8,852.75296,135.01921866666666,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Incline Bench Press (Barbell),7,106.59412,8,852.75296,135.01921866666666,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Lateral Raise,1,22.6796,10,226.796,30.239466666666665,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Lateral Raise,2,22.6796,10,226.796,30.239466666666665,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Lateral Raise,3,22.6796,10,226.796,30.239466666666665,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Lateral Raise (Dumbbells),1,22.6796,10,226.796,30.239466666666665,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Lateral Raise (Dumbbells),2,22.6796,10,226.796,30.239466666666665,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Lateral Raise (Dumbbells),3,22.6796,10,226.796,30.239466666666665,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Weighted dips,1,0.0,8,0.0,0.0,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Weighted dips,1,0.0,8,0.0,0.0,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Weighted dips,2,0.0,10,0.0,0.0,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Weighted dips,2,0.0,10,0.0,0.0,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Weighted dips,3,0.0,8,0.0,0.0,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Weighted dips,3,0.0,8,0.0,0.0,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Weighted dips,4,0.0,8,0.0,0.0,
50,2016-01-23 14:20:50,Chest,2016,2016-01,2016-01-18/2016-01-24,Saturday,Weighted dips,4,0.0,8,0.0,0.0,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Bicep Curl (Barbell),1,40.82328,12,489.87935999999996,57.15259199999999,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Bicep Curl (barbell ),1,40.82328,12,489.87935999999996,57.15259199999999,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Chin Up,1,22.6796,10,226.796,30.239466666666665,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Chin Up,1,22.6796,10,226.796,30.239466666666665,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Chin Up,2,22.6796,9,204.1164,29.48348,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Chin Up,2,22.6796,9,204.1164,29.48348,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Chin Up,3,22.6796,10,226.796,30.239466666666665,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Chin Up,3,22.6796,10,226.796,30.239466666666665,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Chin Up,4,0.0,10,0.0,0.0,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Chin Up,4,0.0,10,0.0,0.0,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Rear delt fly,1,52.16308,15,782.4462,78.24462,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Rear delt fly,1,52.16308,15,782.4462,78.24462,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Rear delt fly,2,52.16308,15,782.4462,78.24462,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Rear delt fly,2,52.16308,15,782.4462,78.24462,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Rear delt fly,3,52.16308,15,782.4462,78.24462,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Rear delt fly,3,52.16308,15,782.4462,78.24462,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Seated Cable Row (close Grip),1,86.18248,10,861.8248,114.90997333333333,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Seated Cable Row (close Grip),2,86.18248,10,861.8248,114.90997333333333,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Seated Cable Row (close Grip),3,86.18248,10,861.8248,114.90997333333333,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Seated Row,1,86.18248,10,861.8248,114.90997333333333,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Seated Row,2,86.18248,10,861.8248,114.90997333333333,
51,2016-01-24 12:18:25,Back,2016,2016-01,2016-01-18/2016-01-24,Sunday,Seated Row,3,86.18248,10,861.8248,114.90997333333333,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Leg curl,1,56.699,10,566.99,75.59866666666666,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Leg curl,1,56.699,10,566.99,75.59866666666666,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Squat,1,83.91452,5,419.57259999999997,97.90027333333333,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Squat,2,83.91452,5,419.57259999999997,97.90027333333333,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Squat,3,102.0582,5,510.291,119.06790000000001,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Squat,4,124.7378,5,623.689,145.52743333333333,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Squat,5,142.88148,8,1143.05184,180.98320800000002,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Squat,6,151.95332,7,1063.6732399999999,187.40909466666668,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Squat,7,151.95332,6,911.71992,182.34398399999998,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Squat,8,156.48924,5,782.4462,182.57078,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Squat (Barbell),1,83.91452,5,419.57259999999997,97.90027333333333,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Squat (Barbell),2,83.91452,5,419.57259999999997,97.90027333333333,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Squat (Barbell),3,102.0582,5,510.291,119.06790000000001,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Squat (Barbell),4,124.7378,5,623.689,145.52743333333333,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Squat (Barbell),5,142.88148,8,1143.05184,180.98320800000002,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Squat (Barbell),6,151.95332,7,1063.6732399999999,187.40909466666668,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Squat (Barbell),7,151.95332,6,911.71992,182.34398399999998,
52,2016-01-25 20:01:01,Squat 1,2016,2016-01,2016-01-25/2016-01-31,Monday,Squat (Barbell),8,156.48924,5,782.4462,182.57078,
53,2016-01-28 20:17:28,Shoulder Day,2016,2016-01,2016-01-25/2016-01-31,Thursday,Seated Military Press (Dumbbell),1,36.28736,10,362.8736,48.38314666666666,
53,2016-01-28 20:17:28,Shoulder Day,2016,2016-01,2016-01-25/2016-01-31,Thursday,Seated Military Press (Dumbbell),2,54.431039999999996,10,544.3104,72.57471999999999,
